DATE,VALUE
1977-04-01,5.609006
1977-05-01,6.131746
1977-06-01,6.074245
1977-07-01,6.069017
1977-08-01,6.518574
1977-09-01,7.098816
1977-10-01,7.156318
1977-11-01,6.722443
1977-12-01,6.759035
1978-01-01,6.743352
1978-02-01,6.382662
1978-03-01,6.377434
1978-04-01,6.523802
1978-05-01,6.900175
1978-06-01,6.842673
1978-07-01,6.952449
1978-08-01,7.490871
1978-09-01,7.59542
1978-10-01,7.396778
1978-11-01,7.077907
1978-12-01,7.255638
1979-01-01,7.182455
1979-02-01,7.219047
1979-03-01,8.191344
1979-04-01,8.698402
1979-05-01,8.672265
1979-06-01,8.196571
1979-07-01,7.919519
1979-08-01,7.95611
1979-09-01,8.039749
1979-10-01,8.128615
1979-11-01,7.334049
1979-12-01,7.386323
1980-01-01,7.632011
1980-02-01,8.144298
1980-03-01,7.877699
1980-04-01,7.757469
1980-05-01,7.83588
1980-06-01,8.191344
1980-07-01,8.703629
1980-08-01,8.734994
1980-09-01,8.928408
1980-10-01,9.095685
1980-11-01,9.440694
1980-12-01,9.10614
1981-01-01,8.813405
1981-02-01,9.147959
1981-03-01,9.310009
1981-04-01,9.973889
1981-05-01,10.05753
1981-06-01,9.827521
1981-07-01,9.691609
1981-08-01,10.15162
1981-09-01,9.487741
1981-10-01,8.829087
1981-11-01,9.456376
1981-12-01,9.670699
1982-01-01,9.885023
1982-02-01,10.20912
1982-03-01,10.16208
1982-04-01,10.31367
1982-05-01,10.72663
1982-06-01,10.70573
1982-07-01,10.65345
1982-08-01,10.88869
1982-09-01,11.67802
1982-10-01,12.26872
1982-11-01,12.65555
1982-12-01,12.42031
1983-01-01,12.65032
1983-02-01,12.96919
1983-03-01,13.1992
1983-04-01,13.94672
1983-05-01,13.72194
1983-06-01,14.459
1983-07-01,14.23422
1983-08-01,14.6681
1983-09-01,14.36491
1983-10-01,13.97808
1983-11-01,14.41718
1983-12-01,14.69946
1984-01-01,15.56199
1984-02-01,15.52539
1984-03-01,16.53428
1984-04-01,16.85838
1984-05-01,16.5523
1984-06-01,15.95054
1984-07-01,15.3684
1984-08-01,16.33259
1984-09-01,16.8649
1984-10-01,17.11239
1984-11-01,17.72687
1984-12-01,18.23217
1985-01-01,19.02769
1985-02-01,19.35816
1985-03-01,19.558
1985-04-01,19.50744
1985-05-01,20.01385
1985-06-01,19.48038
1985-07-01,18.86179
1985-08-01,19.69556
1985-09-01,19.79398
1985-10-01,20.17284
1985-11-01,21.36787
1985-12-01,21.11727
1986-01-01,21.25789
1986-02-01,22.47751
1986-03-01,24.54353
1986-04-01,25.31778
1986-05-01,24.35308
1986-06-01,24.42722
1986-07-01,24.20718
1986-08-01,24.04458
1986-09-01,24.63721
1986-10-01,24.15714
1986-11-01,24.81739
1986-12-01,24.84891
1987-01-01,26.73466
1987-02-01,29.00751
1987-03-01,30.42849
1987-04-01,29.90269
1987-05-01,32.58154
1987-06-01,34.35701
1987-07-01,35.88735
1987-08-01,34.21473
1987-09-01,34.88966
1987-10-01,31.70953
1987-11-01,24.97512
1987-12-01,25.39652
1988-01-01,26.79842
1988-02-01,26.48339
1988-03-01,27.40773
1988-04-01,27.08996
1988-05-01,27.02936
1988-06-01,28.01012
1988-07-01,28.14451
1988-08-01,27.7529
1988-09-01,26.89781
1988-10-01,27.94464
1988-11-01,27.5677
1988-12-01,26.83489
1989-01-01,28.68541
1989-02-01,31.01183
1989-03-01,31.44942
1989-04-01,31.32184
1989-05-01,32.39779
1989-06-01,32.56089
1989-07-01,34.0696
1989-08-01,35.69401
1989-09-01,36.03544
1989-10-01,33.37558
1989-11-01,33.44368
1989-12-01,35.76371
1990-01-01,35.90472
1990-02-01,34.83029
1990-03-01,34.0955
1990-04-01,33.22822
1990-05-01,33.82316
1990-06-01,36.04324
1990-07-01,35.8147
1990-08-01,33.28467
1990-09-01,31.55551
1990-10-01,31.72036
1990-11-01,31.68686
1990-12-01,32.81529
1991-01-01,31.94394
1991-02-01,34.54787
1991-03-01,37.14758
1991-04-01,38.1236
1991-05-01,37.8074
1991-06-01,37.83494
1991-07-01,38.3652
1991-08-01,39.43264
1991-09-01,39.76111
1991-10-01,39.13484
1991-11-01,37.9859
1991-12-01,36.5515
1992-01-01,38.2148
1992-02-01,38.56544
1992-03-01,37.83648
1992-04-01,38.65847
1992-05-01,40.97684
1992-06-01,39.49233
1992-07-01,37.04821
1992-08-01,35.5448
1992-09-01,37.18707
1992-10-01,39.22931
1992-11-01,41.1373
1992-12-01,42.12423
1993-01-01,42.31052
1993-02-01,43.06687
1993-03-01,43.92835
1993-04-01,43.02563
1993-05-01,42.91449
1993-06-01,43.5904
1993-07-01,43.22702
1993-08-01,45.78275
1993-09-01,45.91441
1993-10-01,47.38812
1993-11-01,47.18249
1993-12-01,50.24694
1994-01-01,52.03031
1994-02-01,51.50126
1994-03-01,48.61591
1994-04-01,47.47591
1994-05-01,46.84349
1994-06-01,45.19235
1994-07-01,46.04493
1994-08-01,48.19706
1994-09-01,46.98164
1994-10-01,46.1996
1994-11-01,46.80747
1994-12-01,45.8941
1995-01-01,45.9195
1995-02-01,46.27402
1995-03-01,46.67683
1995-04-01,48.49855
1995-05-01,49.8623
1995-06-01,50.82117
1995-07-01,51.9576
1995-08-01,52.87438
1995-09-01,53.59187
1995-10-01,53.55439
1995-11-01,54.29002
1995-12-01,55.33458
1996-01-01,56.35791
1996-02-01,56.68225
1996-03-01,56.06698
1996-04-01,57.5047
1996-05-01,56.99058
1996-06-01,56.62075
1996-07-01,56.2142
1996-08-01,58.25435
1996-09-01,59.54844
1996-10-01,60.97217
1996-11-01,60.1921
1996-12-01,61.24356
1997-01-01,63.14247
1997-02-01,65.45416
1997-03-01,65.9578
1997-04-01,65.39266
1997-05-01,70.09495
1997-06-01,70.50103
1997-07-01,73.43444
1997-08-01,74.99184
1997-09-01,75.97443
1997-10-01,78.0181
1997-11-01,73.4858
1997-12-01,77.14473
1998-01-01,79.48843
1998-02-01,85.76572
1998-03-01,88.88524
1998-04-01,90.59431
1998-05-01,90.02137
1998-06-01,88.65847
1998-07-01,90.81964
1998-08-01,84.24483
1998-09-01,78.39335
1998-10-01,76.78547
1998-11-01,84.8485
1998-12-01,86.22351
1999-01-01,90.61455
1999-02-01,91.14444
1999-03-01,93.53667
1999-04-01,97.95406
1999-05-01,95.8641
1999-06-01,97.43786
1999-07-01,97.3925
1999-08-01,94.17902
1999-09-01,92.75406
1999-10-01,92.06054
1999-11-01,98.3731
1999-12-01,101.8959
2000-01-01,98.46317
2000-02-01,93.68788
2000-03-01,99.19132
2000-04-01,95.6144
2000-05-01,94.2506
2000-06-01,97.88135
2000-07-01,97.55154
2000-08-01,98.31472
2000-09-01,97.99598
2000-10-01,95.43305
2000-11-01,96.45219
2000-12-01,94.45728
2001-01-01,93.93384
2001-02-01,92.77641
2001-03-01,86.63519
2001-04-01,87.45948
2001-05-01,89.12459
2001-06-01,87.23643
2001-07-01,82.82916
2001-08-01,82.57365
2001-09-01,74.10683
2001-10-01,76.72768
2001-11-01,79.49183
2001-12-01,78.56064
2002-01-01,78.72865
2002-02-01,77.74014
2002-03-01,79.65878
2002-04-01,78.99113
2002-05-01,78.38474
2002-06-01,72.29372
2002-07-01,64.26421
2002-08-01,64.6251
2002-09-01,59.99751
2002-10-01,60.18265
2002-11-01,62.20182
2002-12-01,59.87089
2003-01-01,57.52252
2003-02-01,55.25437
2003-03-01,55.16339
2003-04-01,58.61187
2003-05-01,60.44756
2003-06-01,62.46885
2003-07-01,61.85336
2003-08-01,63.41202
2003-09-01,64.21674
2003-10-01,65.05786
2003-11-01,65.95235
2003-12-01,66.67201
2004-01-01,67.79669
2004-02-01,67.37318
2004-03-01,67.42761
2004-04-01,68.43538
2004-05-01,67.53452
2004-06-01,67.90693
2004-07-01,66.15358
2004-08-01,66.53008
2004-09-01,69.15671
2004-10-01,70.43696
2004-11-01,71.93784
2004-12-01,72.03959
2005-01-01,73.1776
2005-02-01,75.80225
2005-03-01,75.18692
2005-04-01,74.11638
2005-05-01,74.69122
2005-06-01,76.57999
2005-07-01,79.2753
2005-08-01,80.47882
2005-09-01,81.77
2005-10-01,80.25925
2005-11-01,82.76517
2005-12-01,84.18204
2006-01-01,86.53724
2006-02-01,88.05025
2006-03-01,90.05289
2006-04-01,91.76788
2006-05-01,88.72609
2006-06-01,85.94738
2006-07-01,88.45876
2006-08-01,89.12746
2006-09-01,89.40541
2006-10-01,92.51802
2006-11-01,93.52457
2006-12-01,93.60903
2007-01-01,94.57525
2007-02-01,96.48055
2007-03-01,94.10018
2007-04-01,97.51363
2007-05-01,99.64319
2007-06-01,100.0481
2007-07-01,99.50095
2007-08-01,93.69653
2007-09-01,96.21412
2007-10-01,100.0681
2007-11-01,95.91085
2007-12-01,97.58793
2008-01-01,91.73453
2008-02-01,89.61816
2008-03-01,85.81046
2008-04-01,90.88325
2008-05-01,93.77007
2008-06-01,87.6187
2008-07-01,81.5069
2008-08-01,82.90771
2008-09-01,79.33064
2008-10-01,64.93079
2008-11-01,64.0498
2008-12-01,64.68772
2009-01-01,65.03269
2009-02-01,61.77861
2009-03-01,57.01818
2009-04-01,61.27018
2009-05-01,66.49567
2009-06-01,65.94963
2009-07-01,66.33266
2009-08-01,72.22261
2009-09-01,76.31963
2009-10-01,78.26147
2009-11-01,79.49123
2009-12-01,80.63334
2010-01-01,82.06037
2010-02-01,79.33413
2010-03-01,85.23425
2010-04-01,86.77956
2010-05-01,79.41071
2010-06-01,77.93181
2010-07-01,78.21916
2010-08-01,80.00254
2010-09-01,83.62054
2010-10-01,86.2373
2010-11-01,86.95272
2010-12-01,89.17023
2011-01-01,90.49825
2011-02-01,91.29873
2011-03-01,88.81116
2011-04-01,91.15983
2011-05-01,90.13159
2011-06-01,87.82962
2011-07-01,89.6133
2011-08-01,79.83832
2011-09-01,79.28227
2011-10-01,82.01352
2011-11-01,81.92102
2011-12-01,83.14214
2012-01-01,86.26339
2012-02-01,89.36356
2012-03-01,89.09153
2012-04-01,86.81686
2012-05-01,82.94213
2012-06-01,82.78458
2012-07-01,85.46852
2012-08-01,87.88861
2012-09-01,88.03069
2012-10-01,88.43055
2012-11-01,87.75896
2012-12-01,89.8544
2013-01-01,93.26134
2013-02-01,95.77787
2013-03-01,97.56867
2013-04-01,96.48994
2013-05-01,100.7186
2013-06-01,95.5213
2013-07-01,98.83331
2013-08-01,98.86803
2013-09-01,99.3566
2013-10-01,99.6535
2013-11-01,101.5092
2013-12-01,99.83622
2014-01-01,101.8433
2014-02-01,101.4896
2014-03-01,100.5595
2014-04-01,100.83
2014-05-01,103.6177
2014-06-01,103.177
2014-07-01,102.6874
2014-08-01,101.826
2014-09-01,102.7743
2014-10-01,97.177
2014-11-01,100.748
2014-12-01,99.29762
2015-01-01,100.2738
2015-02-01,104.3025
2015-03-01,104.3932
2015-04-01,106.0855
2015-05-01,105.9059
2015-06-01,102.8565
2015-07-01,100.7856
2015-08-01,97.74457
2015-09-01,92.30527
2015-10-01,96.14877
2015-11-01,95.63457
2015-12-01,93.56385
2016-01-01,90.03909
2016-02-01,89.18767
2016-03-01,93.30228
2016-04-01,95.1037
2016-05-01,93.60706
2016-06-01,93.63906
2016-07-01,100.9262
2016-08-01,103.4513
2016-09-01,103.3202
2016-10-01,106.3142
2016-11-01,103.1622
2016-12-01,105.7012
2017-01-01,109.302
2017-02-01,109.79
2017-03-01,111.5961
2017-04-01,110.2385
2017-05-01,112.4915
2017-06-01,113.1798
2017-07-01,112.1469
2017-08-01,112.3438
2017-09-01,111.2187
2017-10-01,113.8502
2017-11-01,112.835
2017-12-01,113.6094
2018-01-01,116.6877
2018-02-01,110.0247
2018-03-01,107.4874
2018-04-01,110.3475
2018-05-01,116.5558
2018-06-01,116.1057
2018-07-01,116.0167
2018-08-01,115.3089
2018-09-01,111.9961
2018-10-01,108.2222
2018-11-01,106.7632
2018-12-01,102.8222
2019-01-01,103.9577
2019-02-01,108.3783
2019-03-01,109.2462
2019-04-01,112.7637
2019-05-01,110.3894
2019-06-01,111.5929
2019-07-01,114.4728
2019-08-01,109.1551
2019-09-01,110.9959
2019-10-01,109.4995
2019-11-01,111.4263
2019-12-01,112.5802
2020-01-01,114.5953
2020-02-01,110.8974
2020-03-01,87.06705
2020-04-01,87.03309
2020-05-01,90.33038
2020-06-01,94.69035
2020-07-01,93.51866
2020-08-01,92.02005
2020-09-01,89.9651
2020-10-01,88.72897
2020-11-01,94.35523
2020-12-01,98.82664
2021-01-01,101.4009
2021-02-01,99.82986
2021-03-01,101.8014
2021-04-01,104.7217
2021-05-01,106.4692
2021-06-01,107.6213
2021-07-01,106.8666
2021-08-01,108.2514
2021-09-01,107.1312
2021-10-01,108.6177
2021-11-01,110.1591
2021-12-01,110.5146
2022-01-01,113.6568
2022-02-01,114.2632
2022-03-01,110.9183
2022-04-01,114.6437
2022-05-01,112.9969
2022-06-01,110.677
2022-07-01,109.5683
2022-08-01,113.2166
2022-09-01,109.0082
2022-10-01,105.719
2022-11-01,111.7236
2022-12-01,113.3291
2023-01-01,117.266
2023-02-01,120.0188
2023-03-01,115.8184
2023-04-01,118.566
2023-05-01,116.9485
2023-06-01,114.5883
2023-07-01,113.9178
2023-08-01,112.8674
2023-09-01,114.8787
2023-10-01,113.4461
2023-11-01,112.8533
2023-12-01,115.4689
2024-01-01,115.3066
2024-02-01,115.8311
2024-03-01,117.9558
2024-04-01,120.9609
2024-05-01,126.2393
2024-06-01,124.5847
2024-07-01,124.4262
2024-08-01,125.2097
2024-09-01,125.3474
2024-10-01,125.363
2024-11-01,123.711
2024-12-01,124.7651
2025-01-01,127.3686
2025-02-01,132.1118
2025-03-01,131.3455
2025-04-01,125.0014
2025-05-01,131.2874
2025-06-01,133.545
2025-07-01,136.0249
2025-08-01,139.3394
2025-09-01,140.029
2025-10-01,144.4346
2025-11-01,146.9106
2025-12-01,148.2202
2026-01-01,153.5814
2026-02-01,159.7908
2026-03-01,155.3091
2026-04-01,158.8789
2026-05-01,157.1358
2026-06-01,157.8023
